Year,quarter,city1,city2,fare,carrier_lg,fare_lg,carrier_low,fare_low
2019,3,"Bend, Oregon",Seattle,138.8,AS,147.69,DL,115.82
2019,3,"Bend, Oregon",San Francisco,244.07,UA,251.84,AS,230.68
2019,3,"Bend, Oregon",Los Angeles,209.38,AA,208.73,UA,204.8
2019,3,"Raleigh/Durham, NC",Seattle,303.53,DL,322.84,AS,301.85
2019,3,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",170.36,WN,150.17,WN,150.17
2019,3,"Raleigh/Durham, NC",St. Louis,250.71,WN,244.51,WN,244.51
2019,3,"Raleigh/Durham, NC",San Francisco,292.42,UA,316.65,AS,222.45
2019,3,"Raleigh/Durham, NC","Tampa, Florida",133.1,WN,116.57,WN,116.57
2019,3,"Raleigh/Durham, NC",San Antonio,208.73,WN,179.53,WN,179.53
2019,3,"Raleigh/Durham, NC",San Diego,250.15,F9,120,F9,120
2019,3,"Raleigh/Durham, NC",Salt Lake City,280.93,DL,301.24,WN,238.52
2019,3,"Richmond, Virginia",San Francisco,325.59,DL,328.89,AA,319.46
2019,3,"Richmond, Virginia","Tampa, Florida",156.31,G4,74.19,G4,74.19
2019,3,"Reno, Nevada",Seattle,189.27,AS,192.27,UA,155.27
2019,3,"Reno, Nevada","Washington, DC (Metropolitan Area)",349.06,WN,314.4,WN,314.4
2019,3,"Reno, Nevada",San Francisco,140.56,WN,118.39,WN,118.39
2019,3,"Reno, Nevada",San Diego,184.43,WN,182.48,AS,162.96
2019,3,"Reno, Nevada",Salt Lake City,213.97,DL,220.2,WN,171.04
2019,3,"Rochester, New York","Washington, DC (Metropolitan Area)",199.25,WN,193.08,WN,193.08
2019,3,Salt Lake City,Seattle,198.77,DL,213.71,AS,181.33
2019,3,Salt Lake City,"Washington, DC (Metropolitan Area)",312.46,DL,340.64,WN,268.13
2019,3,Salt Lake City,St. Louis,254.27,DL,266.42,WN,231.85
2019,3,Salt Lake City,San Francisco,174.63,DL,180.97,WN,148.13
2019,3,Salt Lake City,"Tampa, Florida",274.27,DL,287.24,WN,251.85
2019,3,Salt Lake City,San Antonio,231.02,DL,233.11,WN,209.52
2019,3,Salt Lake City,San Diego,141.55,DL,153.67,WN,123.04
2019,3,"Savannah, Georgia","Washington, DC (Metropolitan Area)",222.81,AA,236.48,G4,78.7
2019,3,"Santa Barbara, California",Seattle,185.4,AS,187.37,UA,180.37
2019,3,"Syracuse, New York","Washington, DC (Metropolitan Area)",199.74,AA,201.52,UA,194.13
2019,3,"Syracuse, New York","Tampa, Florida",154.37,G4,102.1,G4,102.1
2019,3,"Knoxville, Tennessee","Washington, DC (Metropolitan Area)",254.16,AA,258.07,UA,244.18
2019,3,"Knoxville, Tennessee",New York City,188.06,DL,229.43,G4,85.43
2019,3,"Knoxville, Tennessee",Miami,138.15,G4,78.93,G4,78.93
2019,3,"Knoxville, Tennessee","Tampa, Florida",111.92,G4,72.95,G4,72.95
2019,2,"Albany, New York","Orlando, Florida",176.02,WN,181.01,F9,116.86
2019,2,"Albany, New York",Miami,189,B6,184.99,WN,169.69
2019,2,"Albany, New York",Los Angeles,351.81,UA,335.24,WN,319.98
2019,2,"Albany, New York","Tampa, Florida",182,WN,202.72,G4,108.12
2019,2,"Amarillo, Texas",Dallas–Fort Worth metroplex,204.48,WN,183.12,WN,183.12
2019,2,Denver,"Hartford, Connecticut",247.92,WN,267.88,F9,97.9
2019,2,Denver,Seattle,176.17,AS,178.44,DL,167.15
2019,2,Denver,"El Paso, Texas",161.97,WN,149.91,F9,83.26
2019,2,Denver,"Nashville, Tennessee",192.48,WN,192.59,F9,95.19
2019,2,Denver,"Washington, DC (Metropolitan Area)",229.71,UA,295.19,F9,106.41
2019,2,Denver,St. Louis,167.38,WN,173.31,F9,88.6
2019,2,Denver,"Jacksonville, Florida",197.53,WN,205.51,F9,96.27
2019,2,Denver,Detroit,180.88,DL,209.02,WN,166.12
2019,2,Denver,"Des Moines, Iowa",188.92,UA,216.19,F9,88.84
2019,2,Denver,Houston,188.69,UA,220.24,WN,168.55
2019,2,Denver,"Orlando, Florida",186.23,WN,201.5,F9,94.68
2019,2,"Albuquerque, New Mexico","Phoenix, Arizona",183.37,WN,175.51,WN,175.51
2019,2,"Albuquerque, New Mexico",Seattle,191.1,AS,192.74,WN,178.56
2019,2,"Albuquerque, New Mexico",Las Vegas,166.61,WN,169.22,G4,81.55
2019,2,Dallas–Fort Worth metroplex,Pittsburgh,249.62,AA,268.59,WN,194.82
2019,2,Dallas–Fort Worth metroplex,Denver,179.05,AA,187.23,WN,177.76
2019,2,Dallas–Fort Worth metroplex,Minneapolis–Saint Paul,207.57,AA,208.42,AA,208.42
2019,2,Dallas–Fort Worth metroplex,"Little Rock, Arkansas",193.28,AA,208.83,WN,164.93
2019,2,Dallas–Fort Worth metroplex,"Lubbock, Texas",205.73,WN,180.68,WN,180.68
2019,2,Dallas–Fort Worth metroplex,"Louisville, Kentucky",246.33,AA,265.64,WN,184.53
2019,2,Dallas–Fort Worth metroplex,"Midland/Odessa, TX",246.14,WN,226.33,WN,226.33
2019,2,Dallas–Fort Worth metroplex,"Sacramento, California",281.44,AA,293.88,WN,256.49
2019,2,Dallas–Fort Worth metroplex,"Tampa, Florida",216.05,AA,253.85,WN,181.26
2019,2,Dallas–Fort Worth metroplex,"Kansas City, Missouri",190.18,WN,174.64,WN,174.64
2019,2,Dallas–Fort Worth metroplex,San Antonio,204.39,WN,188.78,WN,188.78
2019,2,Dallas–Fort Worth metroplex,"Memphis, Tennessee",200.05,AA,213.89,WN,165.49
2019,2,Dallas–Fort Worth metroplex,"Mission, Texas",270.92,AA,271.54,AA,271.54
2019,2,Dallas–Fort Worth metroplex,"Omaha, Nebraska",232.41,AA,246.77,WN,188.43
2019,2,Dallas–Fort Worth metroplex,Milwaukee,206.24,AA,211.67,WN,177.33
2019,2,Dallas–Fort Worth metroplex,New Orleans,185.14,WN,171.72,WN,171.72
2019,2,Dallas–Fort Worth metroplex,San Diego,217.09,AA,246.29,WN,190.14
2019,2,Dallas–Fort Worth metroplex,"Norfolk, Virginia",309.63,AA,317.53,DL,293.06
2019,2,Dallas–Fort Worth metroplex,"Pensacola, Florida",246.29,AA,255.54,WN,207.25
2019,2,Dallas–Fort Worth metroplex,Oklahoma City,206.33,AA,227.15,WN,157.51
2019,2,Dallas–Fort Worth metroplex,"West Palm Beach, Florida",324.22,AA,320.23,AA,320.23
2019,2,Dallas–Fort Worth metroplex,"Portland, Oregon",243.36,AS,206.57,AS,206.57
2019,2,Dallas–Fort Worth metroplex,Philadelphia,272.8,AA,305.74,WN,214.47
2019,2,"Albany, New York",Denver,225.44,WN,233.89,F9,113.8
2019,2,"Albany, New York",Atlanta,254.31,DL,257.04,WN,226.47
2019,2,"Albany, New York","Washington, DC (Metropolitan Area)",190.35,WN,170.97,WN,170.97
2019,2,"Albany, New York",Chicago,271.91,UA,271.26,WN,249.71
2019,2,"Allentown, Pennsylvania","Sanford, Florida",92.11,G4,92.11,G4,92.11
2019,2,"Albuquerque, New Mexico",Dallas–Fort Worth metroplex,243.66,WN,216.2,WN,216.2
2019,2,"Albuquerque, New Mexico",Denver,172.15,WN,163.9,WN,163.9
2019,2,"Albuquerque, New Mexico","Austin, Texas",183.36,WN,196.62,G4,83.81
2019,2,"Albuquerque, New Mexico",Boston,315.6,WN,282.44,WN,282.44
2019,2,"Albuquerque, New Mexico","Washington, DC (Metropolitan Area)",324.92,WN,312.18,WN,312.18
2019,2,"Albuquerque, New Mexico",Chicago,276.27,WN,254.41,WN,254.41
2019,2,"Albuquerque, New Mexico",Houston,268,WN,251.55,WN,251.55
2019,2,"Albuquerque, New Mexico","Orlando, Florida",255.81,WN,249.4,WN,249.4
2019,2,"Albuquerque, New Mexico",New York City,255.23,B6,205.94,B6,205.94
2019,2,"Albuquerque, New Mexico",San Francisco,204.95,WN,195,WN,195
2019,2,"Albuquerque, New Mexico",Los Angeles,185.6,WN,168.91,WN,168.91
2019,2,"Albuquerque, New Mexico",San Diego,151.25,WN,150.31,AS,129.88
2019,2,"Albuquerque, New Mexico","Portland, Oregon",215.34,AS,225.5,WN,196.31
2019,2,"Atlantic City, New Jersey",Miami,104.28,NK,104.28,NK,104.28
2019,2,"Colorado Springs, Colorado",Dallas–Fort Worth metroplex,254.67,AA,251.26,AA,251.26
2019,2,"Colorado Springs, Colorado","Washington, DC (Metropolitan Area)",277.43,UA,353.17,F9,85.12
2019,2,Dallas–Fort Worth metroplex,"Tucson, Arizona",260.15,AA,263.53,WN,216.76
2019,2,Dallas–Fort Worth metroplex,"Phoenix, Arizona",236.67,AA,261.8,WN,214.6
2019,2,Dallas–Fort Worth metroplex,"Hartford, Connecticut",358.02,AA,379.56,WN,298.1
2019,2,Dallas–Fort Worth metroplex,Seattle,232.47,AA,257.96,AS,213.45
2019,2,Dallas–Fort Worth metroplex,"El Paso, Texas",245.97,WN,218.19,WN,218.19
2019,2,Dallas–Fort Worth metroplex,"Nashville, Tennessee",235.08,AA,246.29,WN,220.06
2019,2,Dallas–Fort Worth metroplex,"Washington, DC (Metropolitan Area)",261.89,AA,303.29,WN,209.85
2019,2,Dallas–Fort Worth metroplex,St. Louis,219.57,WN,201.65,WN,201.65
2019,2,Dallas–Fort Worth metroplex,"Jacksonville, Florida",249.12,AA,260.68,WN,204.69
2019,2,Dallas–Fort Worth metroplex,Detroit,215.98,AA,220.03,WN,175.24
2019,2,Dallas–Fort Worth metroplex,"Des Moines, Iowa",281.39,AA,298.04,UA,189.13
2019,2,Dallas–Fort Worth metroplex,Houston,212.99,WN,205.34,WN,205.34
2019,2,Dallas–Fort Worth metroplex,"Orlando, Florida",217.84,AA,251.25,NK,102.39
2019,2,Dallas–Fort Worth metroplex,"Panama City, Florida",240.78,WN,227.01,WN,227.01
2019,2,Dallas–Fort Worth metroplex,"Valparaiso, Florida",258.68,AA,256.87,AA,256.87
2019,2,Dallas–Fort Worth metroplex,New York City,242.69,AA,254.17,WN,187.87
2019,2,Dallas–Fort Worth metroplex,"Fort Myers, Florida",295.74,AA,300.9,WN,219.54
2019,2,Dallas–Fort Worth metroplex,"Fayetteville, Arkansas",295.72,AA,295.96,AA,295.96
2019,2,Dallas–Fort Worth metroplex,"Greenville/Spartanburg, SC",292.54,AA,302.22,DL,283.33
2019,2,Dallas–Fort Worth metroplex,"Grand Rapids, Michigan",304.29,AA,314.4,AA,314.4
2019,2,Dallas–Fort Worth metroplex,Las Vegas,199,AA,245.49,NK,103.54
2019,2,Dallas–Fort Worth metroplex,Indianapolis,268.53,AA,284.19,WN,216.41
2019,2,Dallas–Fort Worth metroplex,San Francisco,229.94,AA,261.76,AS,186.84
2019,2,Dallas–Fort Worth metroplex,Miami,250.39,AA,285.11,NK,110.55
2019,2,Dallas–Fort Worth metroplex,Los Angeles,218.85,AA,251.94,WN,184.98
2019,2,Dallas–Fort Worth metroplex,"Raleigh/Durham, NC",262.53,AA,286.52,WN,201.06
2019,2,Dallas–Fort Worth metroplex,"Richmond, Virginia",345.77,AA,370.46,DL,302.46
2019,2,Dallas–Fort Worth metroplex,"Reno, Nevada",287.77,AA,296.06,WN,267.77
2019,2,Dallas–Fort Worth metroplex,Salt Lake City,231.04,AA,242.6,WN,213.68
2019,2,Dallas–Fort Worth metroplex,"Tulsa, Oklahoma",177.33,AA,195.29,WN,149.65
2019,2,Pittsburgh,Seattle,258.47,AS,258.77,UA,227.33
2019,2,Pittsburgh,"Washington, DC (Metropolitan Area)",209.28,AA,218.83,WN,184.81
2019,2,Pittsburgh,St. Louis,203.98,WN,194.92,WN,194.92
2019,2,Pittsburgh,San Francisco,316.37,UA,322.21,WN,280.32
2019,2,Pittsburgh,"Tampa, Florida",152.8,WN,165.08,G4,86.86
2019,2,Pittsburgh,San Diego,296.83,WN,275.55,WN,275.55
2019,2,"Huntsville, Alabama","Washington, DC (Metropolitan Area)",342.17,AA,347.05,UA,326.47
2019,2,Denver,Pittsburgh,220.83,UA,251.42,F9,91.27
2019,2,Denver,"Tucson, Arizona",202.6,WN,196.94,WN,196.94
2019,2,Denver,"Phoenix, Arizona",151.45,WN,155.26,AA,141.14
2019,2,Denver,Minneapolis–Saint Paul,153.99,DL,183.15,WN,149.43
2019,2,Denver,New York City,240.52,UA,282.32,WN,205.73
2019,2,Denver,"Fort Myers, Florida",192.11,UA,233.16,F9,102.73
2019,2,Denver,"Spokane, Washington",189.21,WN,179.25,WN,179.25
2019,2,Denver,"Grand Rapids, Michigan",191.72,UA,223.02,F9,99.68
2019,2,Denver,Las Vegas,147.93,WN,148.92,F9,93.2
2019,2,Denver,Indianapolis,187.34,WN,179.98,F9,104.6
2019,2,Denver,San Francisco,195.84,UA,215.55,WN,189.54
2019,2,Denver,Miami,200.43,UA,248.42,F9,97.3
2019,2,Denver,Los Angeles,172.2,WN,173.39,F9,95.24
2019,2,Denver,"Louisville, Kentucky",187.04,WN,207.77,F9,88.08
2019,2,Denver,"Sacramento, California",203.68,WN,208.23,WN,208.23
2019,2,Denver,"Tampa, Florida",190.99,WN,201.71,F9,99.87
2019,2,Denver,"Kansas City, Missouri",168.46,WN,168.99,WN,168.99
2019,2,Denver,San Antonio,181.18,WN,179.32,F9,78.74
2019,2,Denver,"Memphis, Tennessee",177.97,UA,203.92,F9,82.92
2019,2,Denver,"Omaha, Nebraska",164.52,WN,155.13,WN,155.13
2019,2,Denver,Milwaukee,168.26,WN,175.27,F9,83.38
2019,2,Denver,"Madison, Wisconsin",180.34,UA,208.44,F9,87.76
2019,2,Denver,New Orleans,178.11,WN,183.03,F9,100.97
2019,2,Denver,San Diego,163.28,WN,165.61,F9,90.36
2019,2,Denver,"Norfolk, Virginia",224.71,UA,254.5,F9,113.72
2019,2,Denver,"Pensacola, Florida",176.99,F9,101.08,F9,101.08
2019,2,Denver,Oklahoma City,168.32,WN,151.45,WN,151.45
2019,2,Denver,"Portland, Oregon",184.56,WN,181.78,F9,104.67
2019,2,Denver,Philadelphia,218.12,AA,217.31,F9,105.6
2019,2,Denver,"Raleigh/Durham, NC",196.74,WN,214.43,F9,95.73
2019,2,Denver,"Richmond, Virginia",292.71,UA,310.86,AA,261.76
2019,2,Denver,"Reno, Nevada",192.91,WN,191.62,WN,191.62
2019,2,Denver,Salt Lake City,155.64,DL,164.07,F9,76.14
2019,2,Denver,"Tulsa, Oklahoma",176.82,WN,170.15,WN,170.15
2019,2,Atlanta,Dallas–Fort Worth metroplex,208.05,DL,227.97,WN,168.51
2019,2,Atlanta,Pittsburgh,204.92,DL,218.74,WN,158.42
2019,2,Atlanta,Denver,195.21,DL,233.56,F9,92
2019,2,Atlanta,"Austin, Texas",203.22,DL,219.79,WN,177.97
2019,2,Atlanta,"Phoenix, Arizona",274.21,DL,305.53,WN,225.45
2019,2,Atlanta,"Hartford, Connecticut",242.58,DL,246.67,UA,204.57
2019,2,Atlanta,Seattle,350.62,DL,392.82,AS,290.94
2019,2,Atlanta,Cleveland,165.22,DL,177.44,WN,122.54
2019,2,Atlanta,"Nashville, Tennessee",161.85,DL,186.43,WN,113.97
2019,2,Atlanta,Boston,175.73,DL,190.41,B6,141.08
2019,2,Atlanta,"Buffalo, New York",220.01,DL,226.56,AA,170.47
2019,2,Atlanta,"Washington, DC (Metropolitan Area)",204.01,DL,226.58,WN,165.67
2019,2,Atlanta,Chicago,182.59,DL,203.87,WN,152.1
2019,2,Atlanta,"Charleston, South Carolina",262.59,DL,262.21,DL,262.21
2019,2,Atlanta,"Charlotte, North Carolina",270.24,DL,274.82,AA,264.7
2019,2,Atlanta,"Columbus, Ohio",184.93,DL,196.07,WN,149.84
2019,2,Atlanta,St. Louis,191.12,DL,206.91,WN,168.2
2019,2,Atlanta,"Jacksonville, Florida",198.83,DL,205.74,WN,154.89
2019,2,Atlanta,"Dayton, Ohio",221.64,DL,219.84,DL,219.84
2019,2,Atlanta,Detroit,200.45,DL,239.9,NK,105.63
2019,2,Atlanta,Houston,165.09,DL,174.81,WN,138.03
2019,2,Atlanta,"Orlando, Florida",152.78,DL,171.84,WN,129.24
2019,2,Atlanta,Minneapolis–Saint Paul,262.72,DL,306.32,WN,149.97
2019,2,Atlanta,New York City,203.92,DL,228.49,UA,209.17
2019,2,Atlanta,"Fort Myers, Florida",196.55,DL,202.9,WN,152.82
2019,2,Atlanta,"Grand Rapids, Michigan",238.42,DL,239.65,WN,195.98
2019,2,Atlanta,"Greensboro/High Point, NC",228.48,DL,227.3,DL,227.3
2019,2,Atlanta,Las Vegas,231.68,DL,317.69,NK,110.41
2019,2,Atlanta,Indianapolis,194.89,DL,209.78,WN,154.94
2019,2,Atlanta,San Francisco,310.33,DL,357.78,WN,246.78
2019,2,Atlanta,Miami,154.52,DL,168.78,WN,140.4
2019,2,Atlanta,Los Angeles,285.9,DL,339.21,WN,220.97
2019,2,Atlanta,"Little Rock, Arkansas",260.76,DL,264.3,WN,219.47
2019,2,Atlanta,"Louisville, Kentucky",279.11,DL,279.61,AA,266.51
2019,2,Atlanta,Cincinnati,249.97,DL,257.33,F9,68.87
2019,2,Atlanta,"Sacramento, California",321.32,DL,339.08,WN,272.71
2019,2,Atlanta,"Tampa, Florida",170.22,DL,186.26,WN,149.34
2019,2,Atlanta,"Kansas City, Missouri",187.72,DL,202.84,WN,163.96
2019,2,Atlanta,San Antonio,203.62,DL,226.98,WN,160.82
2019,2,Atlanta,"Memphis, Tennessee",268.72,DL,268.44,DL,268.44
2019,2,Atlanta,"Omaha, Nebraska",261.4,DL,264.98,WN,227.49
2019,2,Atlanta,Milwaukee,196.49,DL,206.13,WN,162.54
2019,2,Atlanta,New Orleans,171.51,DL,188.2,WN,143.23
2019,2,Atlanta,San Diego,323.46,DL,365.77,WN,274.95
2019,2,Atlanta,"Norfolk, Virginia",243.44,DL,245.27,UA,207.85
2019,2,Atlanta,Oklahoma City,244.84,DL,250.71,WN,203.36
2019,2,Atlanta,"West Palm Beach, Florida",182.73,DL,188.59,WN,137.42
2019,2,Atlanta,"Portland, Oregon",361.3,DL,383.78,UA,274.28
2019,2,Atlanta,Philadelphia,212.45,DL,240.92,WN,159.28
2019,2,Atlanta,"Raleigh/Durham, NC",220.61,DL,231.53,WN,167.76
2019,2,Atlanta,"Richmond, Virginia",208.68,DL,217.19,WN,167.71
2019,2,Atlanta,"Rochester, New York",236.9,DL,240.74,B6,182.09
2019,2,Atlanta,Salt Lake City,291.15,DL,363.53,F9,105.43
2019,2,Atlanta,"Sarasota/Bradenton, FL",237.49,DL,238.97,DL,238.97
2019,2,Atlanta,"Syracuse, New York",248.04,DL,249.19,UA,226.82
2019,2,"Austin, Texas",Dallas–Fort Worth metroplex,202.94,WN,186.76,WN,186.76
2019,2,"Austin, Texas",Pittsburgh,225.43,G4,87.63,G4,87.63
2019,2,"Austin, Texas",Denver,157.27,WN,155.2,WN,155.2
2019,2,"Austin, Texas","Phoenix, Arizona",225.57,WN,213.22,WN,213.22
2019,2,"Austin, Texas",Seattle,244.68,AS,260.09,DL,238.66
2019,2,"Austin, Texas","El Paso, Texas",213.57,WN,209.43,WN,209.43
2019,2,"Austin, Texas","Nashville, Tennessee",257.58,WN,254.77,UA,238.98
2019,2,"Austin, Texas",Boston,264.92,WN,245.42,WN,245.42
2019,2,"Austin, Texas","Washington, DC (Metropolitan Area)",255.02,WN,261.94,WN,261.94
2019,2,"Austin, Texas",Chicago,198.8,AA,195.8,AA,195.8
2019,2,"Austin, Texas","Charlotte, North Carolina",314.41,AA,332.31,UA,215.63
2019,2,"Austin, Texas",St. Louis,231.46,WN,226.68,WN,226.68
2019,2,"Austin, Texas",Detroit,221.96,DL,258.63,NK,87.41
2019,2,"Austin, Texas",Houston,208.69,WN,203.22,WN,203.22
2019,2,"Austin, Texas","Orlando, Florida",164.07,WN,176.6,B6,134.74
2019,2,"Austin, Texas",Minneapolis–Saint Paul,224.79,DL,252.55,SY,108.16
2019,2,"Austin, Texas",New York City,253.85,UA,290.04,WN,208.76
2019,2,"Austin, Texas",Las Vegas,172.06,WN,193.89,G4,95.87
2019,2,"Austin, Texas",Indianapolis,201.66,WN,214.49,G4,80.31
2019,2,"Austin, Texas",San Francisco,229.87,WN,213.03,AS,210.69
2019,2,"Austin, Texas",Miami,203.52,AA,254.42,B6,166.9
2019,2,"Austin, Texas",Los Angeles,189.9,AA,200.93,WN,187.67
2019,2,"Austin, Texas",Cincinnati,162.61,DL,218.57,F9,81.25
2019,2,"Austin, Texas","Sacramento, California",229.35,WN,227.41,UA,201.77
2019,2,"Austin, Texas","Tampa, Florida",215.95,WN,219.37,WN,219.37
2019,2,"Austin, Texas","Kansas City, Missouri",216.53,WN,207.04,WN,207.04
2019,2,"Austin, Texas",New Orleans,158.76,WN,159.39,F9,73.46
2019,2,"Austin, Texas",San Diego,181.15,WN,192.44,F9,87.25
2019,2,"Austin, Texas","Portland, Oregon",231.24,AS,240.2,UA,212.64
2019,2,"Austin, Texas",Philadelphia,259.07,AA,322.49,F9,94.92
2019,2,"Austin, Texas","Raleigh/Durham, NC",215.02,WN,176.11,WN,176.11
2019,2,"Austin, Texas",Salt Lake City,207.02,DL,237.19,F9,80.26
2019,2,"Asheville, North Carolina",New York City,170.33,G4,79.42,G4,79.42
2019,2,"Asheville, North Carolina",Miami,99.85,G4,79.19,NK,71.09
2019,2,"Tucson, Arizona","Washington, DC (Metropolitan Area)",339.05,AA,353.15,WN,289.4
2019,2,"Phoenix, Arizona",Pittsburgh,279,AA,299.42,WN,251.35
2019,2,"Phoenix, Arizona",Seattle,155.06,AS,159.88,DL,143.39
2019,2,"Phoenix, Arizona","Washington, DC (Metropolitan Area)",315.85,AA,342.56,WN,277.15
2019,2,"Phoenix, Arizona","Wichita, Kansas",159.01,WN,182.93,G4,82.64
2019,2,"Phoenix, Arizona",St. Louis,244.05,WN,232.53,WN,232.53
2019,2,"Phoenix, Arizona","Sioux Falls, South Dakota",132.08,G4,90.54,G4,90.54
2019,2,"Phoenix, Arizona","Spokane, Washington",198.5,WN,177.16,WN,177.16
2019,2,"Phoenix, Arizona",San Francisco,178.7,WN,168.46,WN,168.46
2019,2,"Phoenix, Arizona","Sacramento, California",181.55,WN,175.45,WN,175.45
2019,2,"Phoenix, Arizona","Tampa, Florida",291.65,AA,302.29,WN,274.04
2019,2,"Phoenix, Arizona",San Antonio,218.1,WN,206.03,WN,206.03
2019,2,"Phoenix, Arizona",San Diego,168.71,WN,162.61,WN,162.61
2019,2,"Phoenix, Arizona","Portland, Oregon",173.93,WN,164.33,WN,164.33
2019,2,"Phoenix, Arizona","Provo, Utah",75.15,G4,75.15,G4,75.15
2019,2,"Phoenix, Arizona","Raleigh/Durham, NC",291.74,WN,272.14,WN,272.14
2019,2,"Phoenix, Arizona","Reno, Nevada",200.93,WN,190.39,WN,190.39
2019,2,"Phoenix, Arizona",Salt Lake City,193.62,WN,176.51,WN,176.51
2019,2,"Hartford, Connecticut","Phoenix, Arizona",318.27,AA,329.93,WN,284.6
2019,2,"Hartford, Connecticut","Washington, DC (Metropolitan Area)",164.3,AA,181.28,B6,130.21
2019,2,"Hartford, Connecticut",Houston,306.31,UA,326.19,AA,268.31
2019,2,"Hartford, Connecticut","Orlando, Florida",171.15,WN,172.87,NK,108.47
2019,2,"Hartford, Connecticut",Minneapolis–Saint Paul,311.72,DL,315.49,WN,255.83
2019,2,"Hartford, Connecticut",Las Vegas,305.68,WN,275.17,WN,275.17
2019,2,"Hartford, Connecticut",San Francisco,345.38,UA,354.13,WN,311.82
2019,2,"Hartford, Connecticut",Miami,185.65,B6,197.54,NK,109.46
2019,2,"Hartford, Connecticut",Los Angeles,353.81,AA,355.73,WN,310.81
2019,2,"Hartford, Connecticut","Tampa, Florida",166.86,WN,156.27,WN,156.27
2019,2,"Hartford, Connecticut","West Palm Beach, Florida",218.25,B6,222.09,AA,199.05
2019,2,"Hartford, Connecticut","Raleigh/Durham, NC",194.88,DL,215.92,F9,71.16
2019,2,Seattle,"Tucson, Arizona",184.15,AS,181.79,AS,181.79
2019,2,Seattle,"Washington, DC (Metropolitan Area)",308.02,AS,333.72,UA,313.01
2019,2,Seattle,St. Louis,264.84,AS,254.02,AS,254.02
2019,2,Seattle,"Spokane, Washington",135.42,AS,140.8,DL,119.37
2019,2,Seattle,"Tampa, Florida",264.67,AS,287.88,UA,202.8
2019,2,"Birmingham, Alabama",Dallas–Fort Worth metroplex,248.42,AA,271.62,WN,209.56
2019,2,"Birmingham, Alabama",Denver,235.68,UA,301.2,F9,77.25
2019,2,"Birmingham, Alabama","Washington, DC (Metropolitan Area)",252.07,AA,264.48,WN,213.86
2019,2,"Birmingham, Alabama",Chicago,234.18,WN,208.21,WN,208.21
2019,2,"Birmingham, Alabama",Houston,240.83,UA,254.28,WN,215.83
2019,2,"Birmingham, Alabama","Orlando, Florida",172.88,WN,160.75,WN,160.75
2019,2,"Birmingham, Alabama",New York City,262.49,DL,268.03,AA,239.34
2019,2,"Birmingham, Alabama",Los Angeles,342.2,WN,272.43,WN,272.43
2019,2,"Birmingham, Alabama","Tampa, Florida",185.92,WN,174.58,WN,174.58
2019,2,"El Paso, Texas","Phoenix, Arizona",165.81,WN,149.49,WN,149.49
2019,2,"El Paso, Texas",Seattle,230.56,AS,226.63,WN,182.38
2019,2,"El Paso, Texas","Washington, DC (Metropolitan Area)",336.8,WN,275.1,WN,275.1
2019,2,"El Paso, Texas",Houston,265.85,WN,250.75,WN,250.75
2019,2,"El Paso, Texas",New York City,352.51,AA,348.28,WN,275.83
2019,2,"El Paso, Texas",Las Vegas,164.12,WN,170.95,G4,90.25
2019,2,"El Paso, Texas",San Francisco,188.66,WN,170.65,WN,170.65
2019,2,"El Paso, Texas",Los Angeles,177.43,WN,154.26,WN,154.26
2019,2,"El Paso, Texas",San Antonio,226.08,WN,218.58,WN,218.58
2019,2,"El Paso, Texas",San Diego,121.33,WN,118.42,AS,111.59
2019,2,Cleveland,Dallas–Fort Worth metroplex,275.43,AA,320.92,WN,225.21
2019,2,Cleveland,Denver,178.02,UA,230.79,F9,80.94
2019,2,Cleveland,"Phoenix, Arizona",203.12,F9,95.34,F9,95.34
2019,2,Cleveland,Seattle,262.86,F9,113.66,F9,113.66
2019,2,Cleveland,"Nashville, Tennessee",172.85,WN,168.49,G4,74.99
2019,2,Cleveland,"Washington, DC (Metropolitan Area)",196.98,UA,213.2,WN,177.05
2019,2,Cleveland,St. Louis,188.25,WN,174.09,WN,174.09
2019,2,Cleveland,Houston,306.26,UA,349.43,WN,233.8
2019,2,Cleveland,"Orlando, Florida",144.36,UA,203.36,NK,83.28
2019,2,Cleveland,Minneapolis–Saint Paul,264.59,DL,283.15,F9,77.91
2019,2,Cleveland,New York City,224.24,UA,240.19,AA,193.36
2019,2,Cleveland,"Fort Myers, Florida",147.97,F9,106.59,NK,99.32
2019,2,Cleveland,Las Vegas,174.52,F9,107.73,NK,106
2019,2,Cleveland,San Francisco,280.85,UA,310.12,F9,96.76
2019,2,Cleveland,Miami,162.93,AA,197.44,NK,93.17
2019,2,Cleveland,Los Angeles,247.92,UA,279.03,NK,99.86
2019,2,Cleveland,"Tampa, Florida",134.47,F9,91.05,G4,84.88
2019,2,Cleveland,Milwaukee,132.62,WN,120.04,WN,120.04
2019,2,Cleveland,New Orleans,180.8,WN,170.63,NK,100.57
2019,2,Cleveland,San Diego,237.28,F9,97.72,F9,97.72
2019,2,Cleveland,Philadelphia,337.98,AA,343.2,DL,260.73
2019,2,Cleveland,"Sarasota/Bradenton, FL",136.86,G4,78.56,G4,78.56
2019,2,"Bellingham, Washington",Las Vegas,93.52,G4,90.22,G4,90.22
2019,2,"Nashville, Tennessee",Pittsburgh,179.7,WN,165.75,WN,165.75
